job_id,title,role_family,company,location,state,remote,is_remote,posted_date,experience_level,salary_min,salary_max,salary_mid,skills,description
J20260205-01504,Senior Machine Learning Engineer (Web),ML/AI,Airbnb,"Raleigh, NC",NC,False,False,2026-02-04,Senior,186650,242538,214594,Deep Learning|Experiment Tracking|Feature Engineering|JavaScript|Kubernetes|MLOps|Machine Learning|Model Evaluation|REST APIs|React|Unit Testing,"We are hiring a Senior Machine Learning Engineer (Web) to build and scale production systems. Key technologies include Deep Learning, Experiment Tracking, Feature Engineering, JavaScript, Kubernetes, MLOps. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01505,Principal LLM MLOps Engineer (Web),ML/AI,Databricks,"Denver, CO",CO,False,False,2026-01-27,Staff,192584,279839,236211,CI/CD|Deep Learning|GCP|Git|JavaScript|Kubernetes|Model Monitoring|Observability|REST APIs|React|System Design,"We are hiring a Principal LLM MLOps Engineer (Web) to build and scale production systems. Key technologies include CI/CD, Deep Learning, GCP, Git, JavaScript, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01506,AWS Cloud Engineer (Growth),Software/Platform,Microsoft,"Austin, TX",TX,True,True,2026-01-25,Mid,101998,164163,133080,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a AWS Cloud Engineer (Growth) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01507,Snowflake Site Reliability Engineer (Observability),DevOps/SRE,Databricks,"New York, NY",NY,False,False,2026-01-26,Mid,126659,190495,158577,AWS|Azure|BigQuery|Docker|ETL|GCP|Infrastructure as Code|Kubernetes|MySQL|Observability|PostgreSQL|Redis|Redshift|SQL|SRE|Snowflake|Terraform,"We are hiring a Snowflake Site Reliability Engineer (Observability) to build and scale production systems. Key technologies include AWS, Azure, BigQuery, Docker, ETL, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01508,Associate Software Engineer,Software/Platform,LinkedIn,"San Jose, CA",CA,False,False,2026-01-23,Entry,111485,138188,124836,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Associate Software Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01509,Senior NLP Data Engineer,Data,Shopify,"Chicago, IL",IL,True,True,2026-01-06,Senior,130251,196590,163420,AWS|Apache Airflow|Azure|BigQuery|Deep Learning|Docker|Experiment Tracking|Feature Engineering|GCP|LLMs|Machine Learning|MySQL|Orchestration|Redshift|SQL|TensorFlow,"We are hiring a Senior NLP Data Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, BigQuery, Deep Learning, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01510,Junior Frontend Engineer (ML Platform),DevOps/SRE,Meta,"Seattle, WA",WA,True,True,2026-01-22,Entry,117337,155121,136229,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a Junior Frontend Engineer (ML Platform) to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01511,Software Engineer (ML Platform),DevOps/SRE,Meta,"San Jose, CA",CA,False,False,2026-01-26,Mid,134714,174389,154551,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|PostgreSQL|REST APIs,"We are hiring a Software Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01512,Junior Security Engineer (Payments),Security,NVIDIA,"Dallas, TX",TX,True,True,2026-01-24,Entry,102169,161836,132002,AWS|AppSec|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Threat Modeling,"We are hiring a Junior Security Engineer (Payments) to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01513,Lead Data Engineer,Data,Uber,"Atlanta, GA",GA,False,False,2026-01-13,Senior,128680,206904,167792,AWS|Azure|Docker|ETL|GCP|MongoDB|MySQL|Orchestration|PostgreSQL|SQL|Snowflake,"We are hiring a Lead Data Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, ETL, GCP, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01514,Lead Computer Vision Data Scientist (Data Platform),ML/AI,Amazon,"Boston, MA",MA,False,False,2026-01-14,Senior,194712,237632,216172,Computer Vision|Deep Learning|Experiment Tracking|Feature Engineering|MLOps|Machine Learning|Model Evaluation|Model Monitoring|OpenCV|PyTorch|TensorFlow,"We are hiring a Lead Computer Vision Data Scientist (Data Platform) to build and scale production systems. Key technologies include Computer Vision, Deep Learning, Experiment Tracking, Feature Engineering, MLOps, Machine Learning. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01515,Kubernetes Full Stack Engineer,Software/Platform,Intuit,"San Francisco, CA",CA,True,True,2026-01-23,Mid,129281,159360,144320,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Kubernetes Full Stack Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01516,Junior Python Site Reliability Engineer,DevOps/SRE,Uber,"Austin, TX",TX,False,False,2026-02-02,Entry,110657,143595,127126,Azure|CI/CD|GCP|Git|Infrastructure as Code|Kubernetes|MongoDB|MySQL|OOP|Observability|Python|REST APIs|Terraform|Unit Testing,"We are hiring a Junior Python Site Reliability Engineer to build and scale production systems. Key technologies include Azure, CI/CD, GCP, Git, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01517,Automation Engineer,Software/Platform,Capital One,"Atlanta, GA",GA,True,True,2026-01-28,Mid,107821,162929,135375,AWS|Azure|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|Unit Testing,"We are hiring a Automation Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01518,Entry-Level Kafka Platform Engineer (Mobile),DevOps/SRE,Uber,"Boston, MA",MA,False,False,2025-12-24,Entry,87756,160462,124109,AWS|Azure|Data Warehousing|GCP|Infrastructure as Code|Kafka|MySQL|PostgreSQL|Redis|SQL|Streaming Pipelines,"We are hiring a Entry-Level Kafka Platform Engineer (Mobile) to build and scale production systems. Key technologies include AWS, Azure, Data Warehousing, GCP, Infrastructure as Code, Kafka. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01519,Lead Kubernetes Frontend Engineer,Software/Platform,Snowflake,"Chicago, IL",IL,True,True,2026-01-19,Senior,170039,215851,192945,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a Lead Kubernetes Frontend Engineer to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01520,Senior Computer Vision MLOps Engineer (Infrastructure),ML/AI,Block,"Denver, CO",CO,True,True,2025-12-25,Senior,181380,229473,205426,AWS|Azure|Computer Vision|Deep Learning|Docker|Experiment Tracking|Feature Engineering|GCP|Kubernetes|MLOps|Machine Learning|Model Monitoring|Observability|OpenCV|PyTorch|SRE|TensorFlow|Terraform,"We are hiring a Senior Computer Vision MLOps Engineer (Infrastructure) to build and scale production systems. Key technologies include AWS, Azure, Computer Vision, Deep Learning, Docker, Experiment Tracking. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01521,Golang Automation Engineer (Data Platform),Data,Google,"Raleigh, NC",NC,True,True,2026-01-23,Mid,141241,164913,153077,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|System Design|Unit Testing|gRPC,"We are hiring a Golang Automation Engineer (Data Platform) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01522,Machine Learning Engineer (Observability),ML/AI,Snowflake,"Austin, TX",TX,False,False,2026-01-10,Mid,131226,201609,166417,AWS|Azure|Deep Learning|Docker|Experiment Tracking|Feature Engineering|GCP|Kubernetes|MLOps|Machine Learning|Model Evaluation|Model Monitoring|PyTorch|TensorFlow,"We are hiring a Machine Learning Engineer (Observability) to build and scale production systems. Key technologies include AWS, Azure, Deep Learning, Docker, Experiment Tracking, Feature Engineering. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01523,Entry-Level Security Engineer,Security,Capital One,"Atlanta, GA",GA,False,False,2026-01-25,Entry,89673,153468,121570,AWS|AppSec|Azure|Docker|GCP|Kubernetes|Network Security|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Entry-Level Security Engineer to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01524,Lead Databricks DevOps Engineer (Streaming),Data,Adobe,"Boston, MA",MA,True,True,2026-01-28,Senior,143367,194344,168855,Apache Spark|Data Modeling|Databricks|Docker|ETL|GCP|Infrastructure as Code|Kubernetes|MySQL|Observability|PySpark|Redis|SRE,"We are hiring a Lead Databricks DevOps Engineer (Streaming) to build and scale production systems. Key technologies include Apache Spark, Data Modeling, Databricks, Docker, ETL, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01525,Senior Security Engineer,Security,Capital One,"Denver, CO",CO,True,True,2026-01-20,Senior,140292,246832,193562,AWS|AppSec|Azure|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Senior Security Engineer to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, IAM. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01526,Senior Software Engineer (Observability),Software/Platform,Oracle,"Chicago, IL",IL,True,True,2026-01-27,Senior,165953,212774,189363,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Senior Software Engineer (Observability) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01527,Staff Kubernetes Frontend Engineer (Mobile),Software/Platform,DoorDash,"Raleigh, NC",NC,False,False,2025-12-25,Staff,187554,232527,210040,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a Staff Kubernetes Frontend Engineer (Mobile) to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01528,Python Backend Engineer (Distributed Systems),Software/Platform,DoorDash,"San Francisco, CA",CA,False,False,2026-02-03,Mid,139636,175284,157460,AWS|Azure|FastAPI|Flask|GCP|Git|MongoDB|MySQL|OOP|PostgreSQL|Python|System Design,"We are hiring a Python Backend Engineer (Distributed Systems) to build and scale production systems. Key technologies include AWS, Azure, FastAPI, Flask, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01529,Lead Cloud Engineer,Software/Platform,Apple,"New York, NY",NY,True,True,2025-12-27,Senior,163151,199764,181457,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Lead Cloud Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01530,Lead Python Platform Engineer,DevOps/SRE,IBM,"Seattle, WA",WA,True,True,2026-02-03,Senior,165779,212431,189105,AWS|Azure|Flask|GCP|Git|Infrastructure as Code|Kubernetes|MongoDB|OOP|PostgreSQL|Python|REST APIs|Unit Testing,"We are hiring a Lead Python Platform Engineer to build and scale production systems. Key technologies include AWS, Azure, Flask, GCP, Git, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01531,Senior Golang Data Scientist,ML/AI,Shopify,"San Francisco, CA",CA,False,False,2026-01-14,Senior,188497,243640,216068,AWS|Azure|Docker|Git|Golang|MongoDB|MySQL|OOP|REST APIs|Redis|System Design|Unit Testing|gRPC,"We are hiring a Senior Golang Data Scientist to build and scale production systems. Key technologies include AWS, Azure, Docker, Git, Golang, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01532,Senior Node.js Frontend Engineer (Search),Software/Platform,Microsoft,"New York, NY",NY,False,False,2026-01-28,Senior,167636,218110,192873,Git|HTML|JavaScript|MongoDB|MySQL|Node.js|OOP|PostgreSQL|React|Redis|System Design|Unit Testing,"We are hiring a Senior Node.js Frontend Engineer (Search) to build and scale production systems. Key technologies include Git, HTML, JavaScript, MongoDB, MySQL, Node.js. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-01533,Security Engineer,Security,Airbnb,"San Jose, CA",CA,True,True,2025-12-26,Mid,138266,196396,167331,AWS|AppSec|Azure|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Security Engineer to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, IAM. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
